id,batch_id,event_type,target_temperature_c,target_stirrer_rpm,target_shake_speed_cpm,reason,created_at,previous_hash,event_hash
4365,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:37.874672249+00:00,,
4364,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:35.838500839+00:00,,
4363,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:33.783589810+00:00,,
4362,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:31.737947435+00:00,,
4361,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:29.677319304+00:00,,
4360,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:27.634055045+00:00,,
4359,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:25.581707720+00:00,,
4358,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:23.533642816+00:00,,
4357,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:21.486273759+00:00,,
4356,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:19.437984422+00:00,,
4355,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:17.383953012+00:00,,
4354,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:15.343770813+00:00,,
4353,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:13.291896638+00:00,,
4352,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:11.237241410+00:00,,
4351,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:09.175699574+00:00,,
4350,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:07.124953510+00:00,,
4349,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:05.079192203+00:00,,
4348,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:03.029231691+00:00,,
4347,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:00.986931288+00:00,,
4346,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:58.922450893+00:00,,
4345,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:56.879435022+00:00,,
4344,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:54.837026394+00:00,,
4343,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:52.786572621+00:00,,
4342,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:50.466531952+00:00,,
4341,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:48.393111751+00:00,,
4340,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:46.336155921+00:00,,
4339,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:44.275737999+00:00,,
4338,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:42.185524512+00:00,,
4337,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:40.129936027+00:00,,
4336,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:38.081264644+00:00,,
4335,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:36.029155926+00:00,,
4334,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:33.963222689+00:00,,
4333,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:31.924231952+00:00,,
4332,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:29.875285749+00:00,,
4331,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:27.829341596+00:00,,
4330,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:25.788020541+00:00,,
4329,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:23.718908090+00:00,,
4328,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:21.668430719+00:00,,
4327,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:19.608611295+00:00,,
4326,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:17.538289685+00:00,,
4325,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:15.493477475+00:00,,
4324,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:13.455242731+00:00,,
4323,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:11.401251962+00:00,,
4322,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:09.336293915+00:00,,
4321,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:07.270222092+00:00,,
4320,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:05.208220348+00:00,,
4319,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:03.152257717+00:00,,
4318,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:31:01.116342811+00:00,,
4317,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:59.071946418+00:00,,
4316,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:57.020038627+00:00,,
4315,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:54.963176768+00:00,,
4314,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:52.906225155+00:00,,
4313,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:50.874951831+00:00,,
4312,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:48.834179177+00:00,,
4311,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:46.781425220+00:00,,
4310,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:44.734697805+00:00,,
4309,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:42.688945468+00:00,,
4308,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:40.643622834+00:00,,
4307,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:38.580875920+00:00,,
4306,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:36.503818486+00:00,,
4305,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:34.425142742+00:00,,
4304,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:32.115814329+00:00,,
4303,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:30.080289148+00:00,,
4302,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:28.013075439+00:00,,
4301,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:25.955479368+00:00,,
4300,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:23.910043082+00:00,,
4299,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:21.854101258+00:00,,
4298,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:19.813933562+00:00,,
4297,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:17.775849882+00:00,,
4296,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:15.734769280+00:00,,
4295,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:13.696131773+00:00,,
4294,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:11.660810159+00:00,,
4293,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:09.621066355+00:00,,
4292,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:07.538035592+00:00,,
4291,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:05.500078888+00:00,,
4290,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:03.470328333+00:00,,
4289,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:30:01.404556059+00:00,,
4288,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:59.360654604+00:00,,
4287,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:57.323225715+00:00,,
4286,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:55.267003658+00:00,,
4285,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:53.216930282+00:00,,
4284,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:51.147379225+00:00,,
4283,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:49.096633019+00:00,,
4282,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:47.049464247+00:00,,
4281,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:44.984483779+00:00,,
4280,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:42.930805454+00:00,,
4279,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:40.878320023+00:00,,
4278,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:38.823082336+00:00,,
4277,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:36.770207799+00:00,,
4276,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:34.719132722+00:00,,
4275,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:32.669160460+00:00,,
4274,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:30.613105787+00:00,,
4273,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:28.576098260+00:00,,
4272,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:26.533192988+00:00,,
4271,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:24.427775492+00:00,,
4270,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:22.346277263+00:00,,
4269,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:20.299972703+00:00,,
4268,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:17.696445180+00:00,,
4267,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:15.643911455+00:00,,
4266,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:13.593769175+00:00,,
4265,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:11.511424833+00:00,,
4264,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:08.718247368+00:00,,
4263,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:06.669812095+00:00,,
4262,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:04.628614504+00:00,,
4261,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:02.586734820+00:00,,
4260,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:29:00.504370262+00:00,,
4259,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:28:58.449567139+00:00,,
4258,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:28:56.408951526+00:00,,
